anime_id,name,genre,type,episodes,rating,members
1102,urda,"action, historical, military, sci-fi",ona,5,4.87,2248
30326,ushi atama,dementia,movie,1,4.87,120
8661,chimuchimucheri chimchimcheree,"kids, music, slice of life",music,1,4.86,331
33690,nazotokine,game,tv,12,4.86,7284
7031,satsujinkyou jidai,fantasy,movie,1,4.86,670
8647,selfportrait,"comedy, demons",special,1,4.86,435
22171,tanaami keiichi no shouzou,dementia,movie,1,4.86,170
32298,nakanaori,"action, samurai",ona,1,4.85,192
6823,omocha bako series dai 3 wa ehon 1936nen,fantasy,movie,1,4.85,411
29871,shinsei kamattechan,"music, sci-fi",music,1,4.85,143
23063,usagi ga kowai,"dementia, game, horror",movie,1,4.85,610
30429,utsukushii,music,music,1,4.85,109
29311,shousei shikisai gensou,music,movie,1,4.84,232
7020,fashion,"comedy, dementia",movie,1,4.83,251
29907,fue,dementia,movie,1,4.83,141
31584,henkei sakuhin dai 1ban,dementia,movie,1,4.83,117
5020,zettai shougeki platonic heart,"action, ecchi, martial arts",ova,5,4.83,10887
7882,ramen tenshi pretty menma,"comedy, magic, parody",special,1,4.82,2889
30480,bara bara film,dementia,movie,1,4.81,110
1641,iron virgin jun,"action, comedy, fantasy, martial arts, super power",ova,1,4.81,890
8646,44hiki no neko,"kids, music",music,1,4.8,855
28981,ameiro cocoa,"comedy, slice of life",tv,12,4.8,14295
6839,hinomaru tarou musha shugyou no maki,"action, samurai",movie,1,4.8,410
32288,jingle,fantasy,ona,1,4.8,214
30418,petit manga,dementia,movie,1,4.8,103
31633,sushi police,"comedy, police",tv,13,4.8,9096
4462,tairiki tarou no mucha shuugyou,action,movie,1,4.8,852
8663,yokoos 3 animation films,"psychological, romance",ova,3,4.8,440
31832,zawazawa,unknown,movie,1,4.8,216
29293,isu,dementia,movie,1,4.79,259
17151,mogu mogu,music,music,1,4.79,217
6830,hinomaru hatanosuke inazumagumi tobatsu no maki,"action, historical, samurai",movie,1,4.78,432
3113,pinky street,"comedy, slice of life",ova,2,4.78,619
22415,aoi heya,"fantasy, music",music,1,4.77,253
33276,konnichiwa onara gorou,comedy,ona,1,4.76,483
6654,namakura gatana,"comedy, samurai",movie,1,4.76,848
1765,vampire sensou,"super power, supernatural, vampire",ova,1,4.76,2002
13421,wheels,comedy,ova,1,4.76,314
28339,2005nen uchuu no tabi,"dementia, sci-fi, space",special,1,4.75,657
2972,kindan no mokushiroku crystal triangle,"adventure, demons, military, mystery",ova,1,4.75,878
13359,piststar,magic,ona,1,4.74,266
7071,shoujouji no tanukibayashi,kids,movie,1,4.74,475
16692,jigoku youchien,"demons, kids, school",ona,12,4.73,1062
7026,mado,comedy,movie,1,4.73,454
9318,samero,dementia,movie,1,4.73,403
5868,haru no uta,music,movie,1,4.72,641
6000,haruwo,action,ova,1,4.72,493
29952,kairaku no sono,"dementia, music",movie,1,4.72,188
5661,umi no momotarou,samurai,movie,1,4.72,525
30664,jinkou no rakuen,dementia,movie,1,4.71,133
31578,jk meshi,comedy,tv,26,4.71,7131
28647,kappo,unknown,movie,1,4.71,335
31501,master blaster,"dementia, music",music,1,4.71,165
30331,motion lumine,dementia,movie,1,4.71,124
4934,af,"action, mecha, sci-fi",special,1,4.7,646
13793,fashion no hajimari,comedy,ona,1,4.7,352
2778,generation of chaos iii toki no fuuin,"action, adventure, fantasy, magic",ova,2,4.7,573
8486,kihei senki legacies,"fantasy, mecha",ona,1,4.7,676
30337,mac the movie,dementia,movie,1,4.7,127
30667,mou hitotsu no nijiiro toshi,dementia,movie,1,4.7,128
3930,issunboushi no shusse,supernatural,movie,1,4.69,685
29908,kodomo no kaitei no koto,psychological,movie,1,4.69,152
30339,play jazz,dementia,movie,1,4.69,119
9342,twinkle nora rock me,"action, sci-fi",ova,1,4.69,338
10585,chuunen punk,music,music,1,4.68,308
23051,ga no iru tokoro,dementia,movie,1,4.68,343
11691,bloody date,horror,ona,1,4.66,1891
5812,doubutsu sumo taikai,action,movie,1,4.67,585
788,eiken eikenbu yori ai wo komete,"comedy, ecchi, harem, school",ova,2,4.65,15764
30367,lemon home animation gekijou,comedy,special,2,4.65,254
7029,tonari no yarou,comedy,movie,1,4.65,482
5811,nezumi no rusuban,action,movie,1,4.64,532
29988,commercial war,dementia,movie,1,4.63,145
28645,haru no shikumi,dementia,movie,1,4.63,363
30328,head spoon,dementia,movie,1,4.62,129
8925,kobe to watashi,"comedy, slice of life",ona,1,4.62,869
31471,milpom,"comedy, shoujo",ona,2,4.62,434
4397,osaru no sankichi totsugekitai,military,movie,1,4.62,489
32467,under the dog antheachan,"action, comedy, parody",ona,1,4.62,2390
30092,wakie wakie,music,music,1,4.62,192
6849,bouken dankichi hyouryuu no maki,adventure,movie,1,4.6,438
2475,6 angels,"action, sci-fi",ona,6,4.59,1890
6840,maabou no daikyousou,"comedy, sports",movie,1,4.59,483
29777,baka baka baka na sekai,"comedy, dementia, military",movie,1,4.58,451
30814,landscape,dementia,movie,1,4.58,120
5813,urashima tarou 1931,action,movie,1,4.58,841
23517,calligraffiti,music,movie,1,4.57,200
30340,direct animation,dementia,movie,1,4.56,132
9801,hustle tokitamakun,dementia,special,1,4.56,369
29971,landmark,dementia,ona,1,4.56,109
33282,arakure junichi no namida,comedy,ona,1,4.55,169
13543,nantokashite alguard,comedy,ona,1,4.55,211
6535,ai,"dementia, psychological, romance",movie,1,4.54,2009
32906,bishoujo yuugi unit crane game girls,"comedy, game, space",tv,13,4.54,4673
7897,issho ni sleeping sleeping with hinako,ecchi,ova,1,4.54,10703
23059,shinsatsushitsu,"dementia, horror",movie,1,4.54,527
22159,yami no kioku yume no inei,dementia,movie,1,4.53,181
30396,akai kutsu onnanoko,dementia,movie,1,4.52,138
7027,manga,comedy,movie,1,4.52,492
16802,golden batman,"action, kids",movie,1,4.49,347
11687,pussycat,"fantasy, horror",ona,1,4.49,2043
3832,rebirth moon divergence,"action, fantasy",ova,1,4.5,350
1647,kakugo no susume,"action, demons, ecchi, horror, mecha, sci-fi, super power",ova,2,4.49,4269
3816,idol fight suchiepai 2,"action, ecchi",ova,1,4.48,573
7030,kemeko no love,comedy,movie,1,4.48,737
22167,goldfish fetish,dementia,movie,1,4.46,200
23055,kangaeru renshuu,kids,movie,1,4.46,213
30669,why remix 2002,dementia,movie,1,4.46,124
7811,yoru no okite,dementia,movie,1,4.46,711
9056,agitated screams of maggots,"dementia, horror, music",music,1,4.45,2921
6851,kaitei no boukun,adventure,movie,1,4.45,474
33220,natsu no gero wa fuyu no sakana,"dementia, music",music,1,4.45,147
29615,oh yoko,"dementia, music, romance",music,1,4.44,337
1993,hanoka recap,sci-fi,special,1,4.43,471
18561,mahou no hiroba,music,music,1,4.43,182
4396,osaru no kantai,"military, music",movie,1,4.42,530
33021,ragnastrike angels,action,tv,12,4.42,7365
10586,cafe de oni,music,music,1,4.4,381
5814,dankichijima no olympic taikai,"action, sports",movie,1,4.4,634
9895,the bathroom,"comedy, dementia",movie,1,4.4,671
30559,why,dementia,movie,1,4.4,139
33696,3d onara gorou ga dance dance dance,"comedy, music",music,1,4.39,624
6844,osaru no sankichi boukuusen,military,movie,1,4.39,525
29973,aya hito shiki to iu na no ishi hata,dementia,ona,1,4.38,177
30329,nice to see you,dementia,movie,1,4.38,122
31685,okaasan ni naisho,"comedy, ecchi",ona,1,4.38,308
1585,spectral force,"demons, fantasy",ova,2,4.36,1010
6834,taachan no kaitei ryokou,adventure,movie,1,4.35,468
2250,roots search shokushin buttai x,"horror, sci-fi",ova,1,4.34,1328
29980,adventures in beauty wonderland,dementia,movie,1,4.32,698
1966,ankoku shinwa,"demons, fantasy, horror, mystery, psychological, supernatural",ova,2,4.31,1255
28843,watashi no kao,"dementia, horror",movie,1,4.31,457
30668,walking man,dementia,movie,1,4.3,211
6838,dekobou no jidousha ryokou,"adventure, cars",movie,1,4.28,575
29957,count down,unknown,movie,1,4.27,231
2777,generation of chaos next chikai no pendant,"action, adventure, fantasy, military, romance",ova,1,4.27,615
1812,hanoka,sci-fi,tv,12,4.27,1686
6828,ohisama to kaeru,comedy,movie,1,4.27,359
11869,bloody night,"horror, psychological, supernatural, thriller",ona,1,4.26,1292
20811,maid of the dead,"comedy, horror",ona,1,4.26,1595
3533,gakuentoshi varanoir joukan,"action, magic",ova,2,4.25,769
23057,yukidoke,"dementia, horror",movie,1,4.25,945
2318,dog soldier,"action, military, seinen",ova,1,4.24,827
3801,yami no teio kyuuketsuki dracula,vampire,special,1,4.24,1070
4567,armageddon,"action, adventure, sci-fi",movie,1,4.23,810
31687,,"dementia, music",ona,1,4.22,448
23877,gondora,dementia,movie,1,4.21,707
13311,henshin gattai 5 tsu no atsuki tamashii,"music, super power",music,1,4.19,269
29954,embah,dementia,ona,1,4.17,222
22157,yasashii kinyoubi,dementia,movie,1,4.17,358
7024,heya,"comedy, dementia",movie,1,4.16,804
30665,4eyes,dementia,movie,1,4.15,195
30859,memory of red,dementia,movie,1,4.15,331
6833,ninjutsu hinotama kozou edo no maki,action,movie,1,4.15,474
31689,requiem ona,dementia,ona,1,4.11,334
29619,goodby marilyn,"dementia, music",movie,1,4.08,279
4531,dark cat,"action, demons, horror, super power, supernatural",ova,1,4.04,1492
31688,tama gura abayo moki yumokyu superdeluxe,"dementia, music",music,1,4.03,202
30438,milpom pilot,"comedy, shoujo",special,1,4.02,442
29978,001,comedy,ona,1,4.0,916
22177,madonna movie,dementia,movie,1,4.0,248
1657,byston well monogatari garzey no tsubasa,fantasy,ova,3,3.99,5822
22181,shunga,dementia,movie,1,3.99,242
28637,dreams,dementia,movie,1,3.98,381
2776,generation of chaos,"action, adventure, demons, fantasy, magic",ova,1,3.98,1010
16436,tenshi no drop,"comedy, ecchi, shoujo ai, shounen",special,1,3.96,6308
33394,mahou shoujo nariagirls,magic,tv,12,3.91,3414
28657,red colored bridge,psychological,movie,1,3.9,450
22377,wonder momo,"action, game, martial arts, school",ona,5,3.9,3218
29979,petting a dog,slice of life,ona,1,3.88,375
22173,yume 10 yoru,dementia,movie,1,3.88,317
16822,uju heukgisa,"action, sci-fi, space",movie,1,3.87,224
31686,shigeru,"comedy, dementia",ona,1,3.86,411
16606,clay,horror,ona,1,3.84,1104
6950,aos,"dementia, fantasy",movie,1,3.83,1080
22255,kanojo no dokushinshatachi ni yotte hadaka ni sareta seifuku no shojo kenkyuu,"dementia, music",movie,1,3.83,326
19315,pupa,"fantasy, horror, psychological",tv,12,3.82,83652
29984,crayon angel,dementia,movie,1,3.8,322
30860,koumonteki juuku ketsujiru juke,"comedy, dementia, music",music,1,3.78,310
29995,the embryo develops into a fetus,dementia,ona,1,3.76,727
7617,the wash bird of the wash island,"comedy, fantasy",ona,1,3.75,312
16602,dead girl trailer,"horror, parody, supernatural, thriller",ona,1,3.74,910
8689,born by myself,psychological,ona,1,3.73,935
16604,pinky,"comedy, horror",ona,1,3.71,1254
11357,micro teukgongdae diatron 5,"action, mecha, sci-fi, space",movie,1,3.7,398
7022,gsenjou no higeki,"comedy, dementia",movie,1,3.68,562
11689,ccw crazy clay wrestling,sports,ona,1,3.68,1030
11915,within the bloody woods,horror,ona,2,3.65,1099
7028,pop,comedy,movie,1,3.63,508
28929,vampire holmes,"comedy, mystery, supernatural, vampire",tv,12,3.63,10403
16610,no littering,"comedy, horror",ona,1,3.62,2018
32294,ai ona,romance,ona,1,3.6,332
31586,mochibei,dementia,movie,1,3.58,549
22161,scrap diary,dementia,movie,1,3.59,470
7900,super kid,"action, adventure, sci-fi",movie,1,3.56,341
2792,panzer dragoon,"adventure, fantasy",ova,1,3.47,1047
11883,nendo no tatakai 2,"comedy, fantasy",ona,1,3.46,1042
29617,goodby elvis and usa,"dementia, music",movie,1,3.41,367
11897,nendo no tatakai,"comedy, fantasy",ona,1,3.36,1174
32894,love bites,horror,ona,1,3.33,537
22169,fetish doll,dementia,movie,1,3.32,654
1345,soujuu senshi psychic wars,"action, demons, seinen, super power",ova,1,3.32,1556
22179,aki no puzzle,dementia,movie,1,3.27,463
5877,abunai sisters koko and mika,"action, comedy, ecchi",ova,10,2.95,1461
16608,shitcom,"comedy, romance",ona,1,2.93,8126
6953,ningen doubutsuen,dementia,movie,1,2.78,1893
31634,kokuhaku,horror,ona,1,2.67,816
29949,nami,dementia,movie,1,2.67,1817
413,hametsu no mars,"horror, sci-fi",ova,1,2.37,27557
13405,utsu musume sayuri,"comedy, dementia",ova,1,2.14,4047
3287,tenkuu danzai skelterheaven,"mecha, sci-fi",ova,1,2.0,7680
25627,aesop no ohanashi yori ushi to kaeru yokubatta inu,kids,movie,1,5.0,113
33363,eiyuu kaitai,"fantasy, super power",ova,1,7.33,578
12763,0sen hayato,"historical, military",tv,38,6.25,147
33978,0sen hayato pilot,"historical, military",ova,1,5.14,37
18305,15 sonyeon uju pyoryugi,"action, sci-fi, shounen, space",movie,1,5.13,188
31874,2002nen harmoni ondo,"kids, music",music,1,4.77,79
16696,2020 nyeon ujuui wonder kiddy,"sci-fi, space",tv,13,5.89,179
6073,21 emon uchuu e irasshai,"comedy, sci-fi, space",movie,1,5.05,216
10139,21 seiki manga hajimete monogatari,"adventure, comedy, kids, sci-fi",special,1,6.63,258
24783,3d tengoku,music,music,1,4.06,117
27589,47 todoufuken,"comedy, kids",tv,26,5.61,112
23149,47 todoufuken r,"comedy, kids",tv,12,5.81,122
29835,47 todoufuken specials,"comedy, kids, romance",special,2,5.23,72
16812,77danui bimil,"action, drama",movie,1,3.59,158
16564,84 taekwon v,"action, mecha, sci-fi",movie,1,4.64,151
30214,a smart experiment,dementia,special,1,4.03,109
9433,ajangcom,fantasy,tv,13,5.57,252
29750,aaa de ikou yuuna and akiko,comedy,ova,1,5.67,93
17501,abe george kattobi seishun ki shibuya honky tonk,"drama, ecchi",ova,4,4.79,175
33500,acerolachan,comedy,ona,3,5.0,52
11541,ad lib anime kenkyuujo,comedy,tv,38,5.29,677
26137,afghanistan paghmanmura no monogatari boku no mura ni circus ga kita,"historical, kids",ova,1,6.67,130
26135,afghanistan paghmanmura no monogatari sekaiichi utsukushii boku no mura,"historical, kids",ova,1,6.67,149
17088,agigongryong doolie,"adventure, kids",tv,6,5.82,180
17086,agigongryong doolie 1988,kids,tv,7,5.35,139
17090,agigongryong doolie 2009,"adventure, kids",tv,26,5.5,132
16570,agigongryong doolie movie,kids,movie,1,5.48,155
24989,agukaru play with ibarakihen,"magic, slice of life, supernatural",ona,20,4.81,171
30732,agukaru play with ibarakihen episode 0,"magic, slice of life, supernatural",ona,1,4.8,128
32956,ahare meisakukun,"comedy, kids, parody, school",tv,39,4.54,115
22571,ahiru no pekkle no ahiru no drakestail,"fantasy, kids",ova,1,5.16,129
22611,ahiru no pekkle no aladdin to mahou no lamp,"fantasy, kids",ova,1,5.53,141
22621,ahiru no pekkle no hihou wo sagase,"adventure, fantasy, kids",ova,1,4.8,103
22575,ahiru no pekkle no minikui ahiru no ko,"fantasy, kids",ova,1,5.25,114
22603,ahiru no pekkle no sindbad no bouken,"adventure, fantasy, kids",ova,1,5.55,146
22607,ahiru no pekkle no suieitaikai wa oosawagi,"fantasy, kids",ova,1,5.44,144
23861,ai no kiseki doctor norman monogatari,"drama, slice of life",special,1,6.23,107
24645,ai shoujo pollyanna story specials,"drama, historical, slice of life",special,2,6.11,173
32150,ai to shi,action,special,1,5.0,69
31485,aikatsu stars movie,"music, school, shoujo, slice of life",movie,1,7.0,1042
32806,aikatsu nerawareta mahou no aikatsu card,"music, school, shoujo, slice of life",movie,1,6.42,488
32421,aikodesho,"kids, music",music,1,4.18,55
14183,aitsu to lullaby suiyobi no cinderella,"drama, romance, shounen",movie,1,6.05,194
25717,aiueo anime sekai no douwa aesop monogatari anime series,"adventure, fantasy, kids",tv,26,7.29,292
27557,ajisai no uta,"comedy, drama, historical",ova,3,5.57,111
28585,ajjishin da tsunami wa jibun no inochi wa jibun de mamoru,"drama, kids",ova,1,5.4,56
11275,akadou suzunosuke,"adventure, historical",tv,52,5.63,220
24857,akagaki genzou tokuri no wakare,comedy,movie,1,4.5,87
24999,akai jitensha,music,music,1,4.54,91
18635,akanechan,"comedy, school, slice of life",tv,26,6.09,195
30926,akazukin chanto manabou koutsuu rule,"drama, kids",ova,1,4.63,48
30446,akazukin to kenkou,comedy,ova,1,4.3,91
29836,akuei to gacchinpo,"comedy, kids",tv,13,4.57,83
29889,akuei to gacchinpo tenkomori maboroshi no omake episode,comedy,special,1,4.17,53
29842,akuei to gacchinpo the movie chelsea no gyakushuuakuei to mahou no hammer,"comedy, kids, magic",movie,1,5.0,60
29843,akuei to gacchinpo tenkomori,"comedy, kids",tv,12,4.09,68
23779,akuma to himegimi,"comedy, shoujo",movie,1,4.88,111
19773,akuma tou no prince mitsume ga tooru,"adventure, comedy, demons, supernatural",special,1,4.96,149
8226,akumakun movie,"adventure, fantasy, horror, magic, supernatural",movie,1,5.91,213
8227,akumakun youkoso akuma land e,"adventure, fantasy, horror, magic, supernatural",movie,1,5.35,185
6078,al caral no isan,sci-fi,ova,1,5.87,224
30929,aladdin to mahou no lamp no koutsuu anzen,"drama, fantasy, kids",ova,1,6.9,42
10112,alexandros no ketsudan,historical,ova,1,5.48,212
31941,alice in dreamland,"adventure, fantasy",movie,1,5.25,595
18819,alice tantei kyoku,kids,tv,56,6.13,119
31164,aloha youkai watch rakuen hawaii de geragerapou,"kids, slice of life, supernatural",ona,2,5.4,205
24647,alps monogatari watashi no annette specials,"drama, slice of life",special,2,5.77,132
33655,alps no shoujo heidi chara onji,"comedy, parody",tv,2,6.79,277
32253,ama gli animali,kids,movie,1,5.67,37
32778,ame no bus stophen,music,music,1,3.67,74
24865,amigo tomodachi,"school, slice of life",ova,1,6.56,71
19923,anata ga furikaeru toki,"romance, school, shoujo",ova,1,5.36,174
25971,angel special,dementia,special,1,5.59,137
22959,angel ga tonda hi,"comedy, slice of life",movie,1,5.67,77
17671,animal 1,sports,tv,27,6.71,122
30914,animax taisou,"kids, sports",tv,2,4.67,54
20237,anime document mnchen e no michi,sports,tv,16,6.5,83
33108,anime douyou,"kids, music",music,2,5.75,38
24859,anime koten bungaku kan,"historical, kids",ova,6,5.43,72
8723,anime rakugo kan,comedy,ova,4,5.84,264
25063,anime roukyoku kikou shimizu no jirochouden,"comedy, drama, historical",tv,30,5.25,66
6520,anime tv de hakken tamagotchi,"comedy, fantasy, kids, slice of life",tv,27,6.32,300
8239,anime yasei no sakebi,"adventure, drama",tv,22,6.11,182
30617,animegatari,comedy,movie,2,5.36,1308
8436,animentary ketsudan,"historical, military",tv,26,7.08,324
31563,ano hi bokura wa senjou de shounenhei no kokuhaku,historical,special,1,7.12,122
18821,ano yama ni noborou yo,"adventure, fantasy, kids",ova,1,5.91,84
19557,anpanman to hajime yo iro kazu katachi wakarukana iro katachi,kids,special,1,5.97,120
26285,ao no doumon,"drama, historical, kids, samurai",ova,1,6.08,82
17117,aoi kioku manmou kaitaku to shounentachi,"drama, historical, military",movie,1,6.45,135
24869,aoi umi to shounen,slice of life,ova,1,5.0,68
29999,aoki uru overture,"military, sci-fi",special,1,5.75,361
33704,aotu shijie,"action, adventure, fantasy, sci-fi",ona,2,6.0,79
33821,aoyo kaette koi tokyo dai kuushuu,"drama, historical",ova,1,8.5,26
3844,apache yakyuugun,"action, school, sports",tv,26,5.68,268
22851,apo apo world giant baba 90bun 1hon shoubu,"comedy, sports",movie,1,5.14,72
34249,aqua kids,"adventure, kids",tv,26,6.5,24
25089,araiguma rascal specials,"drama, slice of life",special,2,5.67,101
29791,are wa dare,kids,movie,1,4.58,114
33232,area 88 movie,"action, adventure, drama, military, romance",movie,1,7.18,210
7633,ari no seikatsu,fantasy,movie,1,4.4,138
21761,ari to hato,kids,movie,1,7.6,79
21763,ari to hato 1953,kids,movie,1,7.6,72
21765,ari to hato 1959,kids,movie,1,4.74,91
33342,ari to kirigirisu,"kids, music",movie,1,3.0,42
22271,aries shinwa no seizakyuu,"fantasy, romance, shoujo, supernatural",ova,1,5.2,112
24809,arigatou kumanofu,comedy,ona,11,4.0,69
16261,arisagood luck,"action, comedy",ova,1,5.76,198
33044,asa da yo kaishain,comedy,tv,2,4.33,177
6630,asarichan ai no marchen shoujo,"adventure, shoujo, slice of life",movie,1,6.48,170
32255,ashita kirarin,"drama, kids",ova,1,6.45,59
13947,ashita no eleventachi,sports,special,1,6.05,154
23031,ashita no kibou kanashimi yo arigatou  takae tsuneo monogatari,"drama, slice of life",movie,1,6.33,124
31693,ashita tenki ni naare omake,sports,ova,1,4.09,50
21553,asobo toychan,kids,tv,53,6.14,63
28091,asu wo tsukutta otoko tanabe sakurou to biwako sosui,historical,movie,1,6.75,85
9796,atashinchi 3d movie jounetsu no chou chounouryoku haha dai bousou,comedy,movie,1,6.0,196
23523,aterui,"action, fantasy, historical",movie,1,4.4,105
30152,au x rope,"comedy, slice of life",ona,3,3.67,67
31730,audition,music,movie,1,6.0,78
20975,aura battler dunbine memorial,"adventure, mecha, sci-fi",special,3,5.63,219
7715,auto mommy,fantasy,movie,1,5.12,173
24785,awate tokoya,music,music,1,3.7,92
12951,awol,"action, military, sci-fi, space",tv,12,5.33,293
28567,azarashi tamachan no hi no youjin,"drama, kids, super power",ova,1,5.75,46
22247,azumi mammamia,"comedy, kids",tv,60,5.6,101
29708,ks uks,dementia,movie,1,6.17,66
30519,ba la la xiao mo xian zhi caihong xin shi,"comedy, magic, shoujo",tv,36,6.28,355
30156,ba la la xiao mo xian zhi meng huan xuan lu,"comedy, magic, shoujo",tv,52,5.91,497
31965,ba la la xiao mo xian zhi qiji wubu,"comedy, magic, shoujo",tv,52,4.77,141
25963,backkom meogeujan yeohaeng,"adventure, comedy, kids, magic",movie,1,5.71,100
26013,backkom mission impossible,"comedy, kids, parody",ona,2,6.11,97
26017,backkom specials,"comedy, kids, super power",ona,8,6.23,93
15787,backstage idol story,music,tv,8,5.55,292
22565,bad badtzmaru no ari to kirigirisu,"fantasy, kids",ova,1,5.5,99
22451,bad badtzmaru no ookami ga kita,"fantasy, kids",ova,1,5.7,116
17479,bad badtzmaru no ore no pochi wa sekaiichi,kids,movie,1,5.73,109
30124,bad badtzmaru no ore wa yuutousei,"comedy, kids",ova,1,4.86,52
30125,bad badtzmaru no otoko dokyou no omoiyari,comedy,ova,1,4.89,56
20383,baka mukashibanashi movie jijii wars,"comedy, fantasy, historical",movie,1,5.19,111
24373,bakabon osomatsu no karee wo tazunete sansenri,comedy,special,1,6.58,173
33566,baki,"action, martial arts, shounen",ova,2,8.27,1448
33708,baku tech bakugan gachi tokubetsuhen,"action, game, shounen",ona,1,5.93,111
9284,bakuhatsu gorou,"comedy, sports",tv,26,5.74,176
18227,bakujuu gasshin ziguru hazeru,"action, mecha",tv,6,5.78,244
13553,bakusou circuit roman twin,sports,ova,1,6.0,135
30249,balgwanghaneun hyeondaesa,drama,movie,1,6.57,195
30093,ball yo doko e yuku,comedy,ona,1,3.89,114
24875,barnacle lou,kids,tv,52,6.33,61
30989,barysan no imabariben kouza,comedy,tv,2,4.79,298
31662,barysan x gospe rats tonde bary bary monogatari,music,music,1,4.67,58
16514,batsu and terry,"comedy, drama, school, shounen, sports",movie,1,6.19,152
32089,battle spirits shinnen special,"action, game, kids",special,1,6.29,109
29359,bazar d gozarre,comedy,special,33,4.67,58
24087,bebop kaizokuban,"comedy, school, seinen",ova,3,5.76,162
29351,beanuts,"comedy, kids",special,2,4.5,46
29897,beer mukashi mukashi,historical,movie,1,5.29,85
29710,believe in it,dementia,movie,1,4.8,57
17687,bemubemu hunter kotengu tenmaru,"adventure, fantasy",tv,19,6.67,107
19547,beompeoking jaepeo,"action, cars",tv,26,4.85,91
30984,berodashi chonma,"historical, kids",ova,1,7.25,35
33940,best care group,"drama, slice of life",ona,3,5.19,38
33550,bic contact x mameshiba collab cm,comedy,special,1,4.81,112
9955,big mouth do do,"kids, slice of life",tv,52,6.54,115
9613,big x,"action, historical, sci-fi, shounen",tv,59,6.46,254
30839,big x episode 0,"action, historical, sci-fi, shounen",special,1,5.7,55
33712,bikini warriors ova,"comedy, ecchi, fantasy, parody",ova,2,5.33,3404
3909,bikkuriman,"comedy, fantasy",tv,75,6.68,250
5478,bikkuriman 2000,"adventure, fantasy, kids",tv,68,6.1,153
10203,bikkuriman daiichiji seima taisen,"action, adventure, kids",movie,1,5.71,109
10200,bikkuriman moen zone no himitsu,"action, adventure, kids",movie,1,5.42,108
29373,bip to bap,"adventure, kids",tv,4,4.2,46
8520,biriken,"comedy, kids",tv,32,5.22,102
8521,biriken nandemo shoukai,"comedy, kids",tv,22,4.77,96
9812,bit the cupid,comedy,tv,48,6.0,109
33950,black clover,"action, comedy, fantasy, magic, shounen",special,1,8.6,2247
29764,blend,unknown,movie,1,3.89,90
24793,bloody bunny,comedy,tv,26,5.26,170
4680,bocchan,historical,special,1,6.17,317
29886,bogeul bogeul bomulseon,"adventure, fantasy",movie,1,6.33,63
23731,boku datte kirei ni shitainda,kids,ova,1,4.0,54
31003,boku no aozora,"drama, kids",ova,1,8.5,44
20207,boku no boukuugou,"drama, historical, kids",special,1,7.14,154
26291,boku no diet daisakusen,"drama, kids",ova,1,5.75,52
20189,boku no son gokuu,"adventure, fantasy, kids",movie,1,5.79,186
26101,boku to gaku ano natsu no monogatari,"drama, historical, kids",ova,1,7.2,96
32859,boku wa kimi wo warawanai,music,music,1,5.4,80
33523,boku wa koko de ikiteiku,"kids, music",music,1,6.56,51
24791,boku wa ousama,kids,ova,4,6.43,58
18191,boku wa ousama tv,kids,tv,12,6.4,141
24795,boku wa ousama tv special,kids,special,1,6.89,53
28551,boku wa sugu ni nigetanda higashi nihon daishinsai kara mananda koto,"drama, kids",ova,1,7.67,49
31882,bokura machi bouzu,"kids, music",music,1,4.89,45
20109,bokura mangaka tokiwasou monogatari,"comedy, slice of life",special,1,7.31,137
6568,bokura no saibanin monogatari,school,ona,1,4.93,214
18731,bokutachi no peace river,"adventure, drama, kids, supernatural",ova,1,5.38,82
8416,bonobono,comedy,movie,1,6.81,148
8417,bonobono tv specials,comedy,special,9,5.8,120
8403,bonobono kumomo no ki no koto,drama,movie,1,6.0,137
30892,boo boo boy,"cars, kids",tv,26,4.73,128
12371,bosco no mori no nakamatachi,"adventure, fantasy",special,1,5.55,113
8184,bouken gabotenjima,adventure,tv,39,6.58,140
8183,bouken korobokkuru,adventure,tv,26,6.58,171
8182,bouken shounen shadar,"adventure, horror",tv,156,6.65,184
3637,bouken yuuki pluster world,"sci-fi, shounen",tv,52,6.32,295
28983,boukentachi gamba to nanbiki no nakama,"adventure, kids",movie,1,6.71,95
33273,bouningen weekend,slice of life,ona,20,4.87,68
9343,bousou sengokushi,action,ova,2,5.71,156
31258,box,dementia,movie,1,3.61,98
10435,boyfriend,"romance, shoujo, sports",special,1,5.68,243
10044,brave fire s09,"mecha, sci-fi",special,1,5.88,144
6447,breakage,"adventure, mecha, sci-fi, shounen",ova,1,5.62,232
29467,bubaga,"adventure, kids",tv,8,7.6,48
9665,bucchigiri,sports,ova,4,6.13,159
9540,bucket de gohan,comedy,tv,20,7.13,119
30202,bucket no ana,music,music,1,4.13,57
10210,bug tte honey,"adventure, comedy",tv,51,6.3,146
31868,bug tte honey megarom shoujo mai 4622,"adventure, comedy",movie,1,6.0,58
16786,bulsajo robot phoenix king,"action, mecha, shounen, space",movie,1,3.11,133
24881,bunbuku chagama,kids,movie,1,7.1,88
29921,bunbuku chagama 1958,unknown,movie,1,5.52,86
32760,bungaku shounen no yuuutsu,"drama, music",music,1,6.3,37
23611,bunna yo ki kara orite koi,"adventure, kids",movie,1,6.25,53
29743,buonomo,slice of life,ona,13,6.0,48
9177,burning blood,"shounen, sports",ova,3,6.33,257
10245,burning village,"fantasy, horror",ova,10,5.83,108
